,TRACTNUM,TRACT,SevCrwd,TeenBirthProportion,TeenBirthAllWom,SingMother,MaltrtAllegRate,FosterCareEntry,TotalPov,ChildPov,ProxOffAlco,ProxOnAlco,HghSchOrHigh,TraffInjur,SNAP_FdStmp,PovertyRt,VoterPartic,TotalPopulation,ZIP,City,Longitude,Latitude,CES20Score,CES20PercentileRange,PollutionBurdenScore,PollutionBurdenPctl,LowBirthWeight,LowBirthWeightPctl,Education,EducationPctl,Poverty,PovertyPctl,Unemployment,UnemploymentPctl,PopCharScore,PopCharPctl,NeighborhoodName,n_FoodDesert,pct_FoodDesert,LiqCount,Uninsured
164,6073016402,164.02,0.032000002,0.0,0.0,0.13569322,103.7,5.0999999,25.200001,38.299999,49.704777,41.639828,83.599998,64.949997,0.1179941,0.20299999,58.719303700000005,7452.0,92021.0,El Cajon,-116.9101919,32.8091378,22.378738981603398,46-50%,3.78621475501249,25.127566894835102,0.060614,97.9984988741556,16.6,53.71471965573979,33.93841603,53.3097969991174,16.07,82.8829977058374,5.910583638177591,62.6489401730842,Granite Hills,223.0405861,0.127597589,,0.058114332000000005
165,6073020106,201.06,0.0,0.0,0.0,0.19638009,46.900002,0.0,7.099999900000001,3.5999999,18.275045000000002,2.5506179,78.900002,11.55,0.010859728999999999,0.096000001,63.992974200000006,3803.0,92026.0,Escondido,-117.0867344,33.1501424,14.429328673289302,21-25%,3.2070211166872697,13.9390168014935,0.0489918,27.6957718288717,24.2,66.7890140488546,42.01704545,64.5315849199344,3.87,3.55595207749172,4.49929331559694,39.9473222124671,Sundance Mh Park,989.3748318,0.944961635,,0.057884232
166,6073020025,200.25,0.028999999,0.0,0.0,0.029036004,47.200001,0.0,3.2,0.0,43.385216,46.562903999999996,85.5,35.52,0.0,0.071999997,59.32642489999999,4626.0,92069.0,San Marcos,-117.1298502,33.1395167,15.5116130212217,26-30%,4.92132761170509,50.1680149346609,0.04490209999999999,3.3274956217162903,12.8,44.89305151246679,36.24651063,56.4493758668516,7.49,25.082844761662002,3.15191636182241,17.1579079392951,Casitas Del Sol Mh Pa,227.1591181,0.213094858,,0.057608695999999994
167,6073010111,101.11,0.22899999999999998,0.0,0.0,0.15782829,86.800003,2.2,37.599998,60.200001,50.455729999999996,32.486979999999996,53.0,,0.21212122,0.27900001,45.9484346,3072.0,92173.0,San Ysidro,-117.06623959999999,32.564181899999994,31.864982560451303,66-70%,4.34419472931365,37.1126322339764,0.049922900000000006,38.704028021015795,47.8,91.3428679913935,64.67139772,89.9129996217375,17.54,87.82819270966101,7.3350723312271295,84.2217484008529,Otay Mesa,47.94739747,0.051171182,,0.057002758
168,6073021100,211.0,0.001,0.0,0.0,0.06694955400000001,84.800003,2.5,22.1,35.599998,10.778758999999999,5.837396099999999,77.5,272.79001,0.057520039,0.23199999,62.89289870000001,7589.0,91906.0,Campo,-116.456874,32.702654100000004,23.1622185818853,46-50%,4.95599679976726,50.8898568761668,0.045234300000000005,4.078058543907931,24.4,67.016833312239,40.38613705,62.3502710881352,14.94,78.4348712719857,4.673574160292651,42.5435845980183,Clover Flat,44.23214568,0.022441474,,0.056932672000000004
169,6073022000,220.0,0.028000001,0.08695652300000001,0.0062646829000000005,0.11471103,,0.0,21.5,20.4,81.055901,80.195892,60.900002,22.82,0.066549912,0.177,49.3494424,4186.0,91950.0,National City,-117.0871662,32.6798189,36.0561317520898,71-75%,4.54820956675637,41.6801493466086,0.0549903,85.68926695021271,34.3,79.5595494241235,53.70571615,78.7038204513933,13.67,72.02396125414229,7.92754406385101,91.722061959112,National City,0.0,0.0,,0.056912342000000005
170,6073010401,104.01,0.071000002,0.0,0.0,0.1312336,54.0,1.4,25.299999,41.200001,100.0,80.838081,73.099998,14.73,0.17847769,0.30199999,45.3300125,2458.0,91932.0,Imperial Beach,-117.1072875,32.5794072,15.7160353567329,26-30%,2.38053676631028,3.92034847542004,0.0492667,30.572929697273,34.5,79.7493988102772,63.37719298,88.87908208296561,17.15,86.6301300025491,6.6018872630528795,73.2848363225887,Imperial Beach,331.6220773,0.45552483200000005,,0.056750572
171,6073015802,158.02,0.0099999998,0.0,0.0,0.16363636,79.5,2.7,24.299999,39.900002,84.164345,50.652687,70.099998,38.369999,0.26836362,0.30899999,51.4694202,4673.0,92020.0,El Cajon,-116.9599184,32.7912947,37.1102831775517,76-80%,4.62300288505831,43.6341008089608,0.0510091,52.677007755816895,30.3,74.851284647513,63.51450158,88.9547345858025,21.3,95.1695131277084,8.027311273694709,92.6251097453907,El Cajon,1109.000007,1.0000000070000001,,0.056725291
172,6073014803,148.03,0.0,0.0,0.0,0.017097763999999998,79.0,5.4000001,11.3,0.0,85.351814,72.388062,94.300003,16.450001,0.017536169,0.17200001,62.745098,4690.0,91942.0,La Mesa,-117.0229522,32.7788537,26.7867513894592,56-60%,5.56101049773317,63.8705662725576,0.0486802,24.668501376032,5.1,19.4785470193646,32.69544924,51.2419619215736,16.36,84.0045883252613,4.81688560026604,44.901542706634906,La Mesa,176.1689756,0.25348054,,0.05647284
173,6073012102,121.02,0.09099999800000001,0.0,0.0,0.058163267000000005,83.199997,2.0999999,20.299999,46.5,53.278439,2.5007625,64.5,13.64,0.11632653,0.26699999,53.594771200000004,3279.0,91950.0,National City,-117.0785905,32.6703501,30.2073974941927,61-65%,4.2381264091934,34.9719975108899,0.0517753,61.6962722041531,26.3,70.0544234906974,52.82909931,77.8212079182953,12.06,61.814937547795104,7.12753574991686,81.0359964881475,Lincoln Acres,374.5311706,0.40099697100000004,,0.056465769000000006
174,6073000600,6.0,0.0,0.0,0.0,0.024985474,34.299999,0.0,12.1,0.0,82.01416,80.952377,94.199997,97.660004,0.0046484601,0.11800000000000001,66.8047882,3108.0,92103.0,San Diego,-117.15189240000001,32.7529964,12.794443948394001,16-20%,4.41947293136471,38.76789047915371,0.048079500000000004,18.914185639229398,5.1,19.4785470193646,26.59846547,40.7136552767621,6.14,14.5934234004588,2.89501579647489,13.044023579581099,Hillcrest,1.4248105290000002,0.007828629,621.59998,0.056192237
175,6073018610,186.1,0.033,0.074324325,0.0056935818999999995,0.090539165,74.099998,0.0,14.9,26.5,25.225932999999998,18.781925,72.300003,14.04,0.11139369,0.191,56.9636136,7635.0,92057.0,Oceanside,-117.3032478,33.2591005,22.1289265077125,46-50%,3.87482726016438,26.9072806471686,0.0480986,19.0893169877408,32.3,77.2560435387926,46.91391816,70.8485689068213,13.46,70.9406066785623,5.7109452943132695,59.5886115640286,San Luis Rey,2208.707741,0.9507997159999999,,0.055501188
176,6073020903,209.03,0.0040000002,0.0,0.0,0.051706307,115.7,1.9,9.8999996,7.900000099999999,0.0,1.3157895,90.400002,433.89000999999996,0.073422961,0.156,74.2047426,3192.0,92086.0,Warner Springs,-116.6970824,33.2564808,21.3037847563144,41-45%,4.22527698984169,34.7106409458619,0.0486031,23.767825869402103,10.8,39.6405518288824,35.32068654,55.1380658176775,22.35,96.1381595717563,5.04198536747589,48.5639031732096,Morettis Junction,194.44971809999998,0.382775036,,0.055480379
177,6073017304,173.04,0.016000001,0.0,0.0,0.049790796,57.799999,0.0,8.0,8.5,46.296295,86.85548399999999,89.599998,35.490002000000004,0.013389122,0.09399999699999999,68.3892617,5508.0,92075.0,Solana Beach,-117.2633676,32.9903701,16.5663409465726,31-35%,4.43317089727738,39.054138145612896,0.0488237,26.0820615461596,14.0,47.778762182002296,27.47772322,42.3654015887026,10.0,46.1381595717563,3.73690555370801,27.0036372758058,Eden Gardens,512.064719399999,0.5702279729999999,,0.05536269
178,6073012401,124.01,0.0070000002,0.32258064,0.036275696,0.15632755,48.5,4.0,20.0,32.700001,99.21109799999999,53.862896,68.800003,40.130001,0.17369728,0.31099999,49.6638655,3676.0,91950.0,National City,-117.09055159999998,32.6511008,38.883436201715,76-80%,5.179649429049389,55.880522713130105,0.0545956,83.775331498624,33.4,78.559675990381,49.88684125,74.4420627915774,16.75,85.2026510323732,7.506962919853669,86.69258748275429,Chula Vista,1.345718175,0.001364826,,0.055337263
179,6073000300,3.0,0.017999999,0.0,0.0,0.016987541999999998,41.200001,0.0,11.8,0.0,100.0,92.941673,94.099998,23.49,0.028690072,0.15000001,69.71123670000001,4732.0,92103.0,San Diego,-117.1622682,32.7447803,13.901456188378802,21-25%,4.2221252454724,34.5986309894213,0.050811300000000004,50.1125844383287,6.3,24.389317807872402,24.63960967,37.1201613920061,5.09,8.55212847310732,3.29252577319588,19.340273422802,Hillcrest,41.48172015,0.169313143,788.66669,0.055267313
180,6073010012,100.12,0.26800001,0.0,0.0,0.2025,62.400002,0.0,15.4,16.5,78.541801,78.541801,61.900002,,0.1075,0.23199999,42.2546012,4581.0,92173.0,San Ysidro,-117.05849939999999,32.560779100000005,26.9840203240708,56-60%,4.5086915412029995,40.796515245799604,0.0450225,3.59019264448336,40.8,85.824579167194,53.06598275,77.9977304249149,10.46,49.974509304104004,5.98488942467576,64.0285965132322,Otay Mesa,0.0,0.0,,0.05490926
181,6073017501,175.01,0.0,0.0,0.0,0.040208489,30.799999,0.0,12.2,27.700001,74.575661,81.54568499999999,94.800003,46.639998999999996,0.0,0.052999999000000006,69.1537306,2769.0,92024.0,Encinitas,-117.29202749999999,33.0402437,5.377140114931639,1-5% (lowest scores),4.21206390767813,34.3870566272558,0.046093800000000004,6.83012259194396,5.2,20.0227819263384,17.96927188,24.1079309040474,4.25,4.983431047667599,1.27660458929165,0.43898156277436395,Encinitas,72.86016263,0.19224317300000002,,0.054776219
182,6073008501,85.01,0.0,0.0,0.0,0.024334252,32.799999,0.0,10.1,14.3,48.795296,,94.099998,17.83,0.025252525,0.131,71.3692946,5271.0,92117.0,San Diego,-117.2237382,32.8318456,13.6409388213087,21-25%,4.05908308483041,31.064094586185398,0.0481074,19.189392044033,6.4,24.7943298316669,29.970684600000002,46.6523767494641,6.12,14.414988529186802,3.36059610907882,20.4189138341904,Elvira,1034.574269,0.999588665,2635.5,0.054601647999999996
183,6073008358,83.58,0.028999999,0.0,0.0,0.066636026,50.400002,1.6,9.6000004,8.0,33.048519,28.303326000000002,89.800003,8.9200001,0.017003676000000002,0.093000002,58.842652799999996,6554.0,92126.0,San Diego,-117.13350890000001,32.909960600000005,15.2340802023562,26-30%,3.81373190777511,25.675171126322304,0.0511584,54.791093319990004,10.3,38.3116061258069,21.15027829,30.626654898499602,8.35999999999999,32.3476930920214,3.99453358829398,31.895146118148798,The Woods Trailer Park,501.23083990000003,0.382327109,2184.6667,0.054448870999999996
184,6073018510,185.1,0.016000001,0.0,0.0,0.039119806,79.800003,0.0,12.1,14.4,47.260506,64.0,73.199997,20.780001000000002,0.070904642,0.19599999,60.4538088,2975.0,92054.0,Oceanside,-117.3364699,33.2158066,16.6086586990769,31-35%,3.7384537057240497,24.0821406347231,0.04779,16.4123092319239,12.3,43.9184913302114,33.05613306,51.859790694742095,14.46,76.1407086413459,4.4426546391752595,39.257494042393105,Oceana,662.5877514,0.91014801,,0.054400554000000004
185,6073014400,144.0,0.026000001000000002,0.0,0.0,0.11189304,160.5,4.4000001,33.099998,48.099998,79.193871,100.0,75.099998,123.49,0.10204082,0.35299999,42.9854872,3523.0,91945.0,Lemon Grove,-117.0341068,32.7435374,35.512463810188606,71-75%,4.707857541154509,45.326695706285,0.05305359999999999,73.5176382286715,26.1,69.7506644728515,66.2709284599999,91.1864834194931,16.01,82.69181748661741,7.54323245759894,87.0563150633388,Lemon Grove,237.2017094,0.263850622,,0.054327808
186,6073020108,201.08,0.044000000000000004,0.0,0.0,0.08600682800000001,95.0,1.1,13.6,14.1,83.141235,44.968174,64.699997,25.41,0.047781572,0.15700001,50.4295533,5813.0,92026.0,Escondido,-117.08679209999998,33.137136,27.6236336854368,56-60%,4.29994908720634,36.3285625388923,0.0526452,70.0525394045534,42.8,87.84963928616621,60.01881468,85.764720716177,6.23,15.179709406066802,6.42417692051879,70.7387432584973,Mobile Haven Mh Park,1535.9512949999998,0.802063339,,0.054171385
187,6073009805,98.05,0.0080000004,0.0,0.0,0.072222225,38.200001,1.1,6.599999900000001,8.5,10.922587,16.436903,94.800003,,0.042929292,0.050999999000000004,74.3814594,4715.0,92119.0,San Diego,-117.0343554,32.815607799999995,11.349929018328302,16-20%,3.39309525541251,17.1873055382701,0.0531525,74.5058794095572,4.0,14.453866599164698,15.66449636,19.1905182196444,4.5,5.93933214376753,3.3450074825407405,20.0928132447009,Highlands Mh Park,775.2620609,0.799239238,,0.054064565999999994
188,6073020404,204.04,0.0089999996,0.0,0.0,0.063631378,48.700001,0.89999998,19.799999,25.700001,44.339249,41.913216,82.0,21.530001000000002,0.017553483999999998,0.20200001,66.4115989,5070.0,92029.0,Escondido,-117.10115590000001,33.0970653,23.4012176704627,46-50%,5.81654423352001,69.508400746733,0.047102099999999994,11.833875406554899,16.3,53.0818883685609,33.39416058,52.3893582146009,9.77999999999999,44.4047922508284,4.02321666112404,32.447008654208005,Casa De Amigos Mh Park,558.7480094,0.51592614,,0.054023845
189,6073005600,56.0,0.050999999000000004,0.0,0.0,0.005400914200000001,28.0,0.0,10.4,13.5,99.19336700000001,99.75353199999999,92.5,235.37,0.0033236393,0.102,59.2897358,4463.0,92101.0,San Diego,-117.14722379999999,32.730388500000004,24.2419164279558,51-55%,6.78570562707591,86.70815183571871,0.05034930000000001,44.0205153865399,7.1,27.452221237817998,27.08453134,41.5836590593872,2.69,1.2745347947999,3.57249750581975,24.131443622225,Brooklyn Heights,6.011251885,0.024942954,892.5999800000001,0.05399061
190,6073010112,101.12,0.29800001,0.0,0.0,0.32314107,54.400002,0.60000002,26.4,28.5,52.791771,18.807724,68.300003,10.68,0.13551077,0.27900001,39.6812749,4764.0,92154.0,San Diego,-117.0804032,32.5689086,20.561014637365698,41-45%,3.19792954639125,13.8021157436217,0.0491331,29.1843882912184,27.9,72.14276673838741,60.81444487,86.5212457445467,19.4,92.2508284476166,6.42947705354174,70.83908190141729,Nestor,1615.884434,0.999310101,2382.0,0.053460342
191,6073010010,100.1,0.15800001,0.0,0.0,0.13278975,44.299999,0.0,20.700001,27.6,69.782211,37.586208,62.700001,3.6600001000000004,0.13919628,0.25999999,54.577620499999995,5510.0,92154.0,San Diego,-117.06369640000001,32.578369800000004,24.1514979848098,51-55%,3.21841588479162,14.1381456129434,0.052379499999999996,67.6882661996497,37.2,82.53385647386409,49.87676056,74.391627789686,13.67,72.02396125414229,7.5041569670768205,86.6424181612944,Otay Mesa,562.7501990000001,0.39216041700000004,1836.6666,0.052916520999999994
192,6073012003,120.03,0.055,0.29166666,0.010494753,0.097271651,69.0,3.3,6.6999998,10.2,62.876755,35.660995,64.900002,41.93,0.040332146,0.10099999999999999,57.0987654,3351.0,91950.0,National City,-117.0744466,32.6801039,28.634423631813302,61-65%,3.81591388464616,25.687616677038,0.055570100000000004,87.89091818864149,33.2,78.319200101253,32.43423243,50.8132644054974,12.72,66.3905174611267,7.50394911872298,86.6173335005644,Lincoln Acres,18.29212284,0.02014551,,0.052894212
193,6073015000,150.0,0.0,0.0,0.0,0.060813531,68.900002,2.2,21.6,17.799999,41.256256,40.868721,90.300003,16.73,0.060008056,0.192,63.865546200000004,6193.0,91942.0,La Mesa,-117.0092136,32.784615,15.433467794846198,26-30%,5.06400465488399,53.1922837585563,0.0445313,2.5018764073054798,10.7,39.4380458169852,31.70351915,49.489345605850495,9.07,38.4782054550089,3.04768041237113,15.5775743133074,Alta,299.2422327,0.23233092600000002,,0.052442079
194,6073018100,181.0,0.0080000004,0.0,0.0,0.054304104000000006,54.099998,3.9000001,6.4000001,5.0999999,68.88143199999999,61.053188,87.900002,40.830002,0.027353179,0.15700001,64.1956321,5659.0,92054.0,Oceanside,-117.36110320000002,33.1771015,19.937555908470898,41-45%,4.622154338497349,43.6092097075296,0.0508173,50.212659494621,9.5,35.729654474117204,29.05018232,44.950195435632295,13.51,71.14453224573029,4.31347688726305,37.0625862285213,South Oceanside,309.5268825,0.31392178800000003,,0.05243966
195,6073007905,79.05,0.0,,0.0,0.0,,0.0,17.9,0.0,97.987617,97.987617,96.5,17.030001000000002,0.0,0.25400001,56.8988173,2584.0,92109.0,San Diego,-117.2526157,32.799699100000005,6.49331338940521,1-5% (lowest scores),2.15482338109438,2.30242688238955,0.0532886,75.54415811858891,4.0,14.453866599164698,42.73469388,65.4394149539781,8.13,30.372164160081603,3.01338543398736,14.9504577950583,Pacific Beach,0.0,0.0,1292.0,0.052414362
196,6073007600,76.0,0.0,0.0,0.0,0.0,122.0,3.4000001,20.5,6.0999999,72.837524,82.700195,96.0,112.59,0.0049281316,0.226,58.6206897,5607.0,92109.0,San Diego,-117.22546070000001,32.7815696,16.039218911782,26-30%,5.2847479816714005,57.9713752333541,0.0531861,74.78108581436071,3.7,12.9350715099355,39.11985847,60.4211322657925,9.48,41.88121335712471,3.03500166278683,15.376897027467699,Mission Bay,285.8782165,0.9311994020000001,431.30768,0.052309783
197,6073011902,119.02,0.0,0.0,0.0,0.1109589,91.900002,4.8000002,7.3000002,12.9,59.035454,15.993136999999999,71.599998,39.849998,0.043835618,0.097000003,55.5794916,5246.0,91950.0,National City,-117.08160349999999,32.6883686,27.4173433753935,56-60%,3.9121633088467003,27.8282514001245,0.055836300000000005,89.01676257192881,23.3,65.5739779774712,30.584257,47.673685537763205,8.75,35.5085393831252,7.0082307948121,79.3678665496049,Valencia Park,53.63090219,0.043111658,,0.052262829000000004
198,6073010106,101.06,0.17399999,0.26086956,0.027522936,0.23890339,39.900002,0.0,20.200001,30.5,48.23077,40.076923,60.400002,12.04,0.1305483,0.24100000000000002,48.55769229999999,5200.0,92154.0,San Diego,-117.07231770000001,32.5717846,19.5451971664995,36-40%,3.28205687686377,15.0466708151836,0.043206,1.0132599449587198,45.2,89.53297051006201,56.29558541,81.4273105535241,12.86,67.18072903390251,5.9551671100764905,63.526903298632895,Nestor,636.491618,0.440478628,1300.0,0.052158961
199,6073018903,189.03,0.0080000004,0.10958904,0.0068434561,0.09843260000000001,67.599998,2.4000001,8.5,9.6000004,37.996296,24.213125,76.0,38.209998999999996,0.07711599,0.23999999,65.6686627,4861.0,92028.0,Fallbrook,-117.2419463,33.3971392,20.9459003474078,41-45%,3.70693626203118,23.347853142501602,0.0467603,10.0825619214411,22.9,65.0044298190103,44.52805848,67.7342075400328,13.65,71.8582717308182,5.65046142334553,58.6981061081149,Fallbrook,1231.999998,0.999999998,,0.052067380999999996
200,6073008800,88.0,0.021,0.40384614,0.025059666,0.13136034,59.700001,1.9,20.799999,29.1,57.029736,49.256626000000004,79.0,9.6000004,0.16458982,0.25999999,53.912647899999996,6188.0,92111.0,San Diego,-117.165353,32.7824761,29.911481091359995,61-65%,4.47523456251364,40.074673304293704,0.0507602,49.549662246685,26.3,70.0544234906974,46.36652062,70.2055226327071,16.79,85.3683405556972,6.683779514466241,74.53906935908691,Linda Vista,350.00253239999995,0.22421686899999999,1547.0,0.051643192000000004
201,6073008504,85.04,0.0089999996,0.0,0.0,0.0,40.5,0.0,13.8,24.700001,29.147982,31.506393,86.5,25.74,0.0068058078,0.12300000000000001,70.54565699999999,6021.0,92117.0,San Diego,-117.195777,32.8226369,20.2719630831411,41-45%,3.71566416951536,23.5469819539515,0.0537581,78.8591443582686,12.9,45.196810530312604,25.53304904,38.8727777077292,10.29,48.4705582462401,5.45581143997339,55.3618462310297,North Clairemont,587.4664227999999,0.512623406,1003.5,0.051520572
202,6073007903,79.03,0.017000001,0.0,0.0,0.012350761000000002,68.300003,0.0,21.4,0.0,85.491417,86.42746,95.300003,21.879998999999998,0.025524907000000003,0.19899999999999998,53.8489736,4487.0,92109.0,San Diego,-117.2397403,32.8025162,5.5791481351217005,1-5% (lowest scores),2.38768880160981,4.04480398257623,0.0474858,14.223167375531599,1.7,4.10074674091887,34.64232647,54.1671920312697,13.68,72.08768799388221,2.33663119388094,6.12065721811113,Pacific Beach,0.0,0.0,897.4000199999999,0.051376545
203,6073013312,133.12,0.071999997,0.0,0.0,0.17058824,72.599998,0.0,10.2,17.1,43.427971,0.0,79.199997,,0.10470589,0.12,53.5101404,2853.0,91911.0,Chula Vista,-117.03260379999999,32.6009941,26.222191934120897,56-60%,4.51305549494509,40.908525202240206,0.049703899999999995,35.7142857142857,17.1,54.7019364637388,41.48079306,63.838103643928896,13.15,69.0542951822585,5.81029680744929,61.181487520381296,Otay,569.7057655,0.6601457310000001,,0.051282050999999995
204,6073008101,81.01,0.0060000001,0.0,0.0,0.024298057,52.400002,0.0,2.0999999,0.0,77.600403,100.0,97.5,16.73,0.0,0.06899999799999999,68.20652170000001,4009.0,92037.0,La Jolla,-117.2778263,32.8329093,5.946848965742719,1-5% (lowest scores),2.66661817829175,6.608587429993781,0.05434069999999999,82.42431823867899,1.7,4.10074674091887,14.13855267,15.849199344345,6.88,20.3543206729544,2.23010891253741,5.1047284585476,The Muirlands,401.60194110000003,0.698438158,,0.051249034000000006
205,6073012600,126.0,0.045000002000000004,0.0,0.0,0.13847204,111.4,2.8,22.0,18.299999,69.42738299999999,72.97404499999999,66.699997,59.419998,0.07844474900000001,0.26100001,46.7816092,5047.0,91910.0,Chula Vista,-117.1032969,32.6205359,34.1779487551327,71-75%,5.09637064513783,53.9141257000622,0.0501015,40.893169877408106,31.7,76.4839893684343,49.20155373,73.584667759425,11.81,59.8648993117512,6.706331060858001,74.8024582967515,Boal,275.851498,0.19076867100000003,,0.051192299000000004
206,6073002903,29.03,0.032000002,0.21428572,0.013464991,0.070901036,62.700001,0.0,22.700001,35.400002,57.492603,21.119183,81.099998,5.23,0.12555392,0.215,59.2592593,3717.0,92115.0,San Diego,-117.0553352,32.7498573,21.097684836612803,41-45%,3.9240429607001697,28.1020535158681,0.0475466,14.6985238929197,21.4,62.8401468168586,35.44211041,55.2515445719329,11.27,56.2834565383635,5.376517292983039,53.9821898908817,Lemon Grove,266.54407599999996,0.288780147,1239.0,0.05093046
207,6073013907,139.07,0.032000002,0.0,0.0,0.13812155,88.300003,2.0,42.799999,59.400002,47.120670000000004,,54.700001,19.58,0.14048934,0.31400001,40.517241399999996,4185.0,91977.0,Spring Valley,-117.00274820000001,32.7202478,21.704973878681898,41-45%,2.77001963779184,7.878033602986929,0.0583655,95.35901926444829,33.0,78.06606758638141,56.86893751,82.0703568276384,12.5,65.0012745347948,7.83567509145327,90.79392951210329,La Presa,1248.6578869999998,0.855831314,,0.050532518
208,6073012501,125.01,0.013000000000000001,0.0,0.0,0.15484363,,0.0,26.0,36.299999,96.811821,86.36599,63.599998,20.33,0.1723875,0.30899999,49.7803807,3858.0,91910.0,Chula Vista,-117.09369779999999,32.6335939,34.9535331968677,71-75%,5.19358983683662,56.316116988176695,0.042203199999999996,0.475356517388041,42.2,87.15352487026958,58.49113315,84.1129744042365,9.11999999999999,38.9752740249809,6.7301296973728,75.2288975291609,Chula Vista,0.0,0.0,,0.050495942
209,6073019103,191.03,0.015,0.0,0.0,0.030691708999999998,55.099998,0.0,6.0,8.8000002,3.7031226000000004,10.921073,93.699997,82.75,0.052679799000000006,0.15000001,70.66254909999999,6373.0,92082.0,Valley Center,-117.0811098,33.2721347,11.3272090118209,11-15%,3.4323708390913303,18.0584940883634,0.0441702,2.06404803602702,5.0,19.048221744082998,20.961195,30.3114361366789,10.89,53.5686974254397,3.30011223811107,19.4656967264518,Lilac,90.08838201,0.06366670099999999,,0.050105059
210,6073013414,134.14,0.0070000002,0.0,0.0,0.07844016,37.700001,1.1,1.6,2.5999999,,,95.099998,12.7,0.039444197,0.07299999900000001,62.46552679999999,7227.0,91910.0,Chula Vista,-117.0127578,32.6311503,16.8697703667078,31-35%,3.7584551603753003,24.4181705040448,0.05654869999999999,91.343507630723,14.5,49.0191115048728,16.24701083,20.3757407640903,5.83,12.566913076727,4.48848520119721,39.809356578452295,Rancho Del Rey,1724.108032,0.908381471,,0.050007144
211,6073017018,170.18,0.013999999999999999,0.0,0.0,0.061371840999999996,61.700001,0.0,11.0,10.6,9.2853413,0.0,92.0,14.96,0.028279182000000003,0.10400000000000001,57.511737100000005,3834.0,92129.0,San Diego,-117.10188829999998,32.961518100000006,17.3852501322485,31-35%,5.03030523432007,52.3957685127567,0.0471167,11.9464598448837,6.2,23.883052778129397,30.661478600000002,47.837599293909996,9.36999999999999,41.1164924802447,3.4561024276687697,22.2124670763828,Sabre Springs,503.81990089999994,0.619704675,639.0,0.05
212,6073003108,31.08,0.0070000002,0.0,0.0,0.073917635,83.699997,1.9,15.9,23.9,57.95454399999999,42.386364,65.400002,28.6,0.028511087999999997,0.079999998,48.526387899999996,3520.0,91977.0,Spring Valley,-117.01559409999999,32.7074478,17.4154130367809,31-35%,2.88336121414891,9.334163036714369,0.046394300000000006,8.33124843632725,25.7,69.0292368054677,36.45562301,56.789812129618,13.62,71.71807290339021,6.039969238443629,64.9191019691459,Lomita,40.95513344,0.039229055,,0.049971115
213,6073003003,30.03,0.0,0.0,0.0,0.18754186,99.199997,0.80000001,23.6,35.299999,8.435400999999999,,77.300003,52.189999,0.059611522,0.19699999999999998,56.2379297,5062.0,92114.0,San Diego,-117.0575534,32.725063899999995,25.8082441770876,51-55%,3.9942298833854597,29.595519601742396,0.0560352,89.55466599949959,21.8,63.485634729781,36.05670584,56.171983356449395,12.36,63.8414478715269,6.461381775856331,71.3156904552866,Encanto,1167.681267,0.9746922090000001,5062.0,0.049431076
214,6073008505,85.05,0.0,0.0,0.0,0.034965035,40.599998,0.0,9.3000002,2.9000001,55.753792000000004,57.359501,83.099998,37.610001000000004,0.036829837000000004,0.086000003,67.26228459999999,5605.0,92117.0,San Diego,-117.1850238,32.8402976,21.1933689024065,41-45%,5.169224428443281,55.5693839452396,0.0472661,12.9221916437328,11.1,40.2733831160613,20.62901589,29.643172361619,10.93,53.8745857761917,4.09991270369139,33.839207324720896,North Clairemont,523.9277039,0.510153558,2802.5,0.04927099
215,6073008701,87.01,0.039000001,0.0,0.0,0.087649405,73.300003,0.89999998,8.300000200000001,5.5999999,24.010711999999998,36.417732,96.199997,47.369999,0.046215139,0.12300000000000001,47.328244299999994,3361.0,92111.0,San Diego,-117.1638831,32.7980374,26.8595751220056,56-60%,4.7587703348122306,46.5214685749844,0.0502973,43.4075556667501,6.3,24.389317807872402,32.96669722,51.6328331862312,15.49,80.6015804231455,5.6442259727302995,58.5601404741001,Linda Vista,1015.943311,0.944185233,3361.0,0.049203049000000006
216,6073009802,98.02,0.022000000000000002,0.0,0.0,0.043010753,82.400002,4.0,8.0,9.3000002,52.827404,48.713326,92.400002,18.870001000000002,0.0025806453,0.15700001,64.6144994,6101.0,92119.0,San Diego,-117.0140841,32.7968558,15.6204815520479,26-30%,3.79542754624579,25.2769135034225,0.0497798,36.865148861646205,7.1,27.452221237817998,32.67940979,51.1663094187366,9.09,38.6693856742289,4.11560525440638,34.1025962623856,Alta,265.87714480000005,0.21151721899999998,871.57141,0.04896864
217,6073013802,138.02,0.003,0.36111109999999996,0.030516433,0.15693012,75.199997,2.2,13.4,21.5,48.698006,22.150829,80.0,20.290001,0.14891179999999998,0.198,44.7344734,2957.0,91977.0,Spring Valley,-117.01040990000001,32.734589,19.136092565355803,36-40%,3.13234901932262,12.7566894835096,0.0502763,43.207405554165604,22.0,63.814706999114,46.35879218,70.1803051317614,14.82,78.0270201376498,6.109182740272701,65.8597767465195,Spring Valley,917.9999947000001,0.9999999940000001,,0.048667851
